Events;No events;Hazards;No hazards;Total deaths;Total affected;Total damages;Time lag;Spatial overlap
['2004-0677-CHN', '2004-0293-CHN', '2004-0287-CHN', '2004-0310-CHN', '2004-0406-CHN', '2004-0457-CHN', '2004-0522-CHN', '2005-0123-CHN', '2005-0730-CHN', '2005-0344-CHN', '2005-0381-CHN', '2005-0413-CHN', '2005-0740-CHN', '2005-0474-CHN', '2005-0492-CHN', '2005-0651-CHN', '2006-0061-CHN', '2006-0250-CHN', '2006-9741-CHN', '2006-0304-CHN', '2006-0464-CHN', '2006-0392-CHN', '2006-0397-CHN', '2006-0475-CHN', '2006-0567-CHN'];25;"[""ew"", ""ls"", ""fl"", ""hw"", ""eq"", ""fl"", ""ls"", ""eq"", ""ew"", ""cw"", ""fl"", ""ls"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""eq"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""eq"", ""fl"", ""dr"", ""hw"", ""ls"", ""eq"", ""fl"", ""eq"", ""eq"", ""ls"", ""fl"", ""ls""]";36;;;;182;1
['2006-0715-PNG', '2006-0540-PNG'];2;"[""vo"", ""vo""]";2;;3299.0;;182;1
['2006-0461-USA', '2006-0566-USA'];2;"[""fl"", ""fl""]";2;;250.0;;182;1
['2006-0642-USA'];1;"[""ew"", ""fl""]";2;3.0;;435516.0;182;1
['2006-0736-VNM'];1;"[""fl""]";1;60.0;;;182;1
['2006-0704-USA'];1;"[""eq"", ""ls"", ""ts""]";3;;3529.0;217758.0;182;1
['2006-0587-KEN'];1;"[""fl""]";1;30.0;30000.0;;182;1
['2006-0560-GRC'];1;"[""ew"", ""ls""]";2;3.0;600.0;;182;1
['2006-0643-VEN'];1;"[""fl""]";1;;135.0;;182;1
['2006-0568-GRC'];1;"[""fl"", ""ls""]";2;;90.0;;182;1
['2006-0361-PRK', '2006-0623-PRK'];2;"[""fl"", ""ls"", ""fl"", ""ts""]";4;;91824.0;;182;1
['2006-0617-ESP'];1;"[""fl""]";1;;;;182;1
['2006-0383-PRT', '2006-0617-PRT'];2;"[""hw"", ""fl"", ""ls""]";3;;;;182;1
['2006-0383-FRA', '2006-0573-FRA'];2;"[""hw"", ""ew"", ""fl""]";3;1389.0;;;182;1
['2006-0624-UGA'];1;"[""fl""]";1;;4000.0;;182;1
['2006-0624-TZA'];1;"[""fl""]";1;;2528.0;;182;1
['2006-0624-SOM'];1;"[""fl""]";1;35.0;155500.0;;182;1
['2006-0624-KEN'];1;"[""fl""]";1;114.0;723000.0;;182;1
['2006-0575-MAR'];1;"[""fl""]";1;11.0;;;182;1
['2006-0602-LKA'];1;"[""fl"", ""ls""]";2;25.0;333002.0;4355.0;182;1
['2006-0731-IND', '2006-0237-IND', '2006-0370-IND', '2006-0369-IND', '2006-0417-IND', '2006-0712-IND', '2006-0510-IND', '2006-0601-IND'];8;"[""fl"", ""hw"", ""fl"", ""ls"", ""fl"", ""fl"", ""ls"", ""fl"", ""ew"", ""fl"", ""fl""]";11;861.0;;;182;1
['2006-0618-SOM'];1;"[""fl""]";1;52.0;299000.0;;182;1
['2005-0730-CHN', '2005-0344-CHN', '2005-0381-CHN', '2005-0413-CHN', '2005-0474-CHN', '2005-0492-CHN', '2005-0651-CHN', '2006-0250-CHN', '2006-9741-CHN', '2006-0266-CHN', '2006-0586-CHN'];11;"[""fl"", ""ls"", ""fl"", ""ls"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""ew"", ""ls"", ""fl"", ""eq"", ""fl"", ""dr"", ""hw"", ""fl"", ""eq""]";18;;57023972.0;;182;1
['2006-0578-ETH'];1;"[""fl""]";1;80.0;361600.0;;182;1
['2006-0619-TUR'];1;"[""fl""]";1;47.0;63015.0;460196.0;182;1
['2006-0267-MAR', '2006-0585-MAR'];2;"[""fl"", ""fl""]";2;;2100.0;;182;1
['2006-0584-SYR'];1;"[""fl""]";1;6.0;;;182;1
['2006-0410-PHL', '2006-0600-PHL'];2;"[""ew"", ""ew"", ""fl"", ""ls""]";4;40.0;298021.0;209159.0;182;1
['2006-0709-SLV'];1;"[""cw""]";1;1.0;;;182;1
['2006-0709-GTM'];1;"[""cw""]";1;6.0;;;182;1
['2006-0413-MEX', '2006-0407-MEX', '2006-0498-MEX', '2006-0505-MEX', '2006-0604-MEX', '2006-0709-MEX'];6;"[""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl"", ""cw""]";9;;;;182;1
['2006-0616-JPN'];1;"[""ew""]";1;9.0;207.0;;182;1
['2006-0620-CHN'];1;"[""eq""]";1;;12000.0;422.0;182;1
['2006-0597-COG'];1;"[""fl"", ""ls""]";2;6.0;5000.0;;182;1
['2006-0599-IRQ'];1;"[""fl""]";1;20.0;18020.0;;182;1
['2006-0610-PHL'];1;"[""ew"", ""ls""]";2;6.0;21260.0;;182;1
['2006-0656-JAM'];1;"[""fl"", ""ls""]";2;1.0;5000.0;;182;1
['2006-0651-HTI'];1;"[""fl""]";1;11.0;20010.0;;182;1
['2006-0646-RWA'];1;"[""ls""]";1;24.0;2000.0;;182;1
['2006-0451-VNM', '2006-0648-VNM'];2;"[""fl"", ""ew"", ""fl""]";3;155.0;;;182;1
['2006-0648-PHL'];1;"[""ew"", ""ls"", ""fl""]";3;1399.0;2562517.0;96394.0;182;1
['2006-0701-BDI'];1;"[""fl""]";1;;4105.0;;182;1
['2006-0673-COD'];1;"[""fl""]";1;;3600.0;;182;1
['2006-0705-IDN'];1;"[""eq""]";1;1.0;114.0;;182;1
['2006-0517-PHL', '2006-0667-PHL'];2;"[""ew"", ""fl"", ""ls"", ""ew""]";4;270.0;4169948.0;;182;1
['2006-0598-USA', '2006-0744-USA'];2;"[""fl"", ""ew""]";2;12.0;;;182;1
['2006-0668-IDN'];1;"[""ls""]";1;17.0;;;182;1
['2006-0678-IDN'];1;"[""eq"", ""ls""]";2;8.0;1200.0;;182;1
['2006-0699-SLV'];1;"[""eq""]";1;;16470.0;;182;1
['2006-0707-USA'];1;"[""ew""]";1;;;;182;1
['2006-0694-KGZ'];1;"[""eq""]";1;;12050.0;;182;1
['2006-0729-MSR'];1;"[""vo""]";1;;200.0;;182;1
['2006-0388-TWN', '2006-0688-TWN'];2;"[""ew"", ""eq""]";2;;842.0;;182;1
['2006-0702-PHL'];1;"[""fl"", ""ls""]";2;;415618.0;4929.0;182;1
['2007-0028-BDI'];1;"[""fl""]";1;4.0;23000.0;;182;1
['2007-9676-DJI'];1;"[""dr""]";1;;42750.0;;182;1
['2007-0024-YEM'];1;"[""fl"", ""ls""]";2;7.0;2000.0;;182;1
['2007-0032-MDG'];1;"[""ew"", ""fl""]";2;1.0;7313.0;;182;1
['2006-0649-MWI', '2007-0008-MWI'];2;"[""fl"", ""fl""]";2;7.0;25719.0;;182;1
['2007-0011-IDN'];1;"[""ls""]";1;11.0;;;182;1
['2007-0022-PHL'];1;"[""fl"", ""ls""]";2;9.0;24508.0;5759.0;182;1
['2007-0010-ZMB'];1;"[""fl""]";1;4.0;1400000.0;;182;1
['2007-0075-NAM'];1;"[""fl""]";1;7.0;15000.0;;182;1
['2007-0003-BRA', '2007-0015-BRA'];2;"[""fl"", ""ls"", ""ls""]";3;;205080.0;;182;1
['2007-0042-BOL'];1;"[""fl"", ""ls""]";2;40.0;339495.0;127031.0;182;1
['2007-0010-AGO'];1;"[""fl""]";1;;6000.0;;182;1
['2006-0680-MYS', '2007-0021-MYS'];2;"[""fl"", ""ls"", ""fl""]";3;23.0;237533.0;885869.0;182;1
['2007-0016-IDN'];1;"[""ls"", ""fl""]";2;32.0;3990.0;;182;1
['2007-0012-LKA'];1;"[""fl"", ""ls""]";2;18.0;35000.0;;182;1
['2007-0019-SVN'];1;"[""ew""]";1;;;141146.0;182;1
['2007-0019-CHE'];1;"[""ew""]";1;;;141146.0;182;1
['2007-0019-UKR'];1;"[""ew""]";1;;;141146.0;182;1
['2007-0027-AGO'];1;"[""fl""]";1;105.0;40000.0;;182;1
['2007-0019-AUT'];1;"[""ew""]";1;;;564583.0;182;1
['2007-0019-DNK'];1;"[""ew""]";1;;;141146.0;182;1
['2007-0019-CZE'];1;"[""ew""]";1;4.0;;211718.0;182;1
['2007-0019-NLD'];1;"[""ew""]";1;7.0;;776301.0;182;1
['2007-0019-POL'];1;"[""ew""]";1;6.0;;141146.0;182;1
['2007-0019-BEL'];1;"[""ew""]";1;2.0;2.0;635155.0;182;1
['2007-0019-GBR'];1;"[""ew""]";1;13.0;;1693748.0;182;1
['2007-0019-FRA'];1;"[""ew""]";1;3.0;;352864.0;182;1
['2007-0019-DEU'];1;"[""ew""]";1;11.0;130.0;7763012.0;182;1
['2007-0037-RUS'];1;"[""ew""]";1;;;;182;1
['2007-0019-BLR'];1;"[""ew""]";1;;;14115.0;182;1
['2007-0040-ZMB'];1;"[""fl""]";1;;118755.0;;182;1
['2007-0034-MOZ'];1;"[""fl""]";1;5.0;3500.0;;182;1
['2007-0040-MWI'];1;"[""fl""]";1;;2000.0;;182;1
['2007-0039-PER'];1;"[""fl"", ""ls""]";2;17.0;47714.0;;182;1
['2007-0037-DEU'];1;"[""ew""]";1;7.0;;;182;1
['2007-0037-CHE'];1;"[""ew""]";1;;;;182;1
['2007-0037-ESP'];1;"[""ew""]";1;1.0;;;182;1
['2007-0037-FRA'];1;"[""ew""]";1;1.0;;;182;1
['2007-0050-IDN'];1;"[""fl""]";1;68.0;217087.0;1370524.0;182;1
['2007-9650-TLS'];1;"[""dr""]";1;;;;182;1
['2006-0706-USA', '2007-0048-USA'];2;"[""ew"", ""ew""]";2;;7200.0;314144.0;182;1
['2007-0059-RWA'];1;"[""fl""]";1;10.0;500.0;13.0;182;1
['2007-0069-MDG'];1;"[""fl""]";1;7.0;33000.0;;182;1
['2007-0068-ROU'];1;"[""fl"", ""ls""]";2;;500.0;;182;1
['2007-0066-CAN'];1;"[""ew"", ""cw""]";2;2.0;;;182;1
['2007-0066-USA'];1;"[""ew"", ""cw""]";2;16.0;;197604.0;182;1
['2007-0080-MOZ'];1;"[""ew""]";1;10.0;162770.0;;182;1
['2007-0085-MUS'];1;"[""ew""]";1;2.0;;;182;1
['2007-0085-REU'];1;"[""ew"", ""ls""]";2;2.0;90.0;;182;1
['2007-0080-ZWE'];1;"[""ew""]";1;;;1694.0;182;1
['2007-0086-IDN'];1;"[""fl"", ""ls""]";2;74.0;11556.0;;182;1
['2007-0083-USA'];1;"[""ew""]";1;20.0;20.0;846874.0;182;1
['2007-0591-AUS'];1;"[""ew"", ""fl""]";2;2.0;820.0;141146.0;182;1
['2007-0087-IDN'];1;"[""eq""]";1;67.0;137660.0;282291.0;182;1
['2007-0162-COL'];1;"[""fl"", ""ls""]";2;146.0;1504317.0;;182;1
['2007-0108-FJI', '2007-0592-FJI'];2;"[""fl"", ""fl""]";2;6.0;;52224.0;182;1
['2007-0095-MDG'];1;"[""ew"", ""fl"", ""ls""]";3;80.0;215198.0;338750.0;182;1
['2007-0135-URY'];1;"[""fl""]";1;;800.0;;182;1
['2007-0135-ARG'];1;"[""fl""]";1;5.0;70000.0;14115.0;182;1
['2007-0369-LBR'];1;"[""ew""]";1;;3500.0;;182;1
['2006-0663-PAK', '2007-0007-PAK', '2007-0093-PAK'];3;"[""fl"", ""ls"", ""cw"", ""ls"", ""ls""]";5;120.0;;;182;1
['2007-0103-YEM'];1;"[""fl""]";1;36.0;618.0;;182;1
['2007-0134-DOM'];1;"[""fl"", ""ls""]";2;3.0;3830.0;;182;1
['2007-0133-NZL'];1;"[""ew"", ""fl"", ""ls""]";3;;300.0;;182;1
['2007-0128-PAK'];1;"[""ls""]";1;43.0;3.0;;182;1
['2007-0664-TUN'];1;"[""fl""]";1;;1500.0;;182;1
['2007-0127-SLB'];1;"[""ts"", ""ls"", ""ts""]";3;52.0;2384.0;;182;1
['2007-0207-IND'];1;"[""hw""]";1;72.0;;;182;1
['2007-0132-ESP'];1;"[""fl""]";1;1.0;280.0;;182;1
['2007-0136-MDG'];1;"[""ew""]";1;3.0;;;182;1
['2007-0151-FJI'];1;"[""ew"", ""ls""]";2;1.0;;;182;1
['2007-0141-DZA'];1;"[""fl""]";1;22.0;;19141.0;182;1
['2007-0142-THA'];1;"[""fl"", ""ls""]";2;38.0;;;182;1
['2007-0196-TJK'];1;"[""fl"", ""ls""]";2;1.0;17184.0;;182;1
['2007-0195-KGZ'];1;"[""fl"", ""ls""]";2;;845.0;282.0;182;1
['2007-0150-COL'];1;"[""vo"", ""ls""]";2;;3000.0;;182;1
['2007-0158-CHL'];1;"[""ts"", ""ts""]";2;10.0;;;182;1
['2007-0192-AFG'];1;"[""fl""]";1;36.0;;;182;1
['2007-0191-COL'];1;"[""fl"", ""ls""]";2;24.0;2035.0;;182;1
['2007-0692-GBR'];1;"[""eq""]";1;;4501.0;84687.0;182;1
['2007-0187-LKA'];1;"[""fl"", ""ls""]";2;15.0;121000.0;71.0;182;1
['2007-0183-URY'];1;"[""fl""]";1;2.0;119200.0;63516.0;182;1
['2007-0672-AFG', '2007-0185-AFG'];2;"[""fl"", ""fl""]";2;11.0;805.0;;182;1
['2007-0375-TCD'];1;"[""ew""]";1;14.0;145.0;;182;1
['2007-0181-THA'];1;"[""fl""]";1;;1000.0;;182;1
['2007-0180-RUS'];1;"[""fl""]";1;;14000.0;36348.0;182;1
['2007-0178-AFG'];1;"[""fl""]";1;23.0;2950.0;;182;1
['2007-0177-KEN'];1;"[""fl""]";1;2.0;651.0;;182;1
['2007-0367-MDV'];1;"[""fl""]";1;;1649.0;;182;1
['2007-0176-COL'];1;"[""fl"", ""ls""]";2;13.0;3000.0;;182;1
['2007-0171-BGR'];1;"[""fl""]";1;2.0;1000.0;;182;1
['2007-0174-ESP'];1;"[""fl""]";1;1.0;550.0;564583.0;182;1
['2007-0168-TUR'];1;"[""fl""]";1;13.0;750.0;;182;1
['2007-0167-DOM'];1;"[""fl""]";1;9.0;16000.0;;182;1
['2007-0398-TLS'];1;"[""fl"", ""ls""]";2;1.0;947.0;;182;1
['2007-0235-ROU'];1;"[""hw"", ""dr""]";2;30.0;;;182;1
['2007-0235-CYP'];1;"[""hw""]";1;4.0;;;182;1
['2007-0164-OMN'];1;"[""ew"", ""fl"", ""ls""]";3;76.0;20000.0;5504681.0;182;1
['2007-0164-IRN'];1;"[""ew"", ""fl""]";2;12.0;185009.0;;182;1
['2007-0165-CAN'];1;"[""fl""]";1;;500.0;;182;1
['2007-0227-BGD', '2007-0161-BGD'];2;"[""ew"", ""fl"", ""ls""]";3;161.0;80285.0;;182;1
['2007-0161-MMR'];1;"[""fl"", ""ls""]";2;;;;182;1
['2007-0250-IND'];1;"[""fl"", ""ls""]";2;127.0;200000.0;;182;1
['2007-0248-AFG'];1;"[""fl""]";1;113.0;4000.0;;182;1
['2007-0247-GBR'];1;"[""fl""]";1;6.0;30000.0;5645827.0;182;1
['2007-0242-IRN'];1;"[""fl""]";1;12.0;;31052.0;182;1
['2007-0241-PAK'];1;"[""fl""]";1;130.0;2000.0;;182;1
['2007-0268-CHN', '2007-0296-CHN'];2;"[""fl"", ""ls"", ""fl""]";3;544.0;;;182;1
['2007-0240-IND'];1;"[""fl""]";1;29.0;50000.0;;182;1
['2007-0283-IDN'];1;"[""fl"", ""ls""]";2;58.0;5000.0;;182;1
['2007-0239-IND'];1;"[""fl""]";1;62.0;10000.0;;182;1
['2007-0235-HUN'];1;"[""hw""]";1;500.0;;;182;1
['2007-0455-CAF'];1;"[""fl""]";1;1.0;7812.0;;182;1
['2007-0477-BEN'];1;"[""fl""]";1;10.0;10884.0;;182;1
['2007-0235-AUT'];1;"[""hw""]";1;5.0;;;182;1
['2007-0261-SDN'];1;"[""fl""]";1;150.0;565335.0;423437.0;182;1
['2007-0319-JPN'];1;"[""fl"", ""ls""]";2;2.0;10000.0;;182;1
['2007-0275-MLI'];1;"[""fl""]";1;9.0;47255.0;;182;1
['2007-0186-MMR', '2007-0318-MMR'];2;"[""fl"", ""fl""]";2;;104920.0;;182;1
['2007-0259-IDN'];1;"[""vo""]";1;;9758.0;;182;1
['2007-0225-IND', '2007-0602-IND'];2;"[""fl"", ""fl""]";2;111.0;11300000.0;;182;1
['2007-0315-CHN'];1;"[""fl"", ""ls""]";2;29.0;350000.0;112917.0;182;1
['2005-0575-AFG', '2005-0686-AFG', '2005-0736-AFG', '2006-0021-AFG', '2006-0045-AFG', '2006-0068-AFG', '2006-0221-AFG', '2006-0291-AFG', '2006-0271-AFG', '2006-9570-AFG', '2006-0596-AFG', '2007-0105-AFG', '2007-0316-AFG'];13;"[""eq"", ""eq"", ""fl"", ""ls"", ""ls"", ""ew"", ""fl"", ""fl"", ""fl"", ""dr"", ""fl"", ""fl"", ""ls"", ""fl""]";14;;;;182;1
['2007-0235-ALB'];1;"[""hw""]";1;;150.0;;182;1
['2007-0235-SVK'];1;"[""hw""]";1;1.0;89.0;;182;1
['2007-0235-BIH'];1;"[""hw""]";1;;;;182;1
['2007-0603-IND'];1;"[""fl""]";1;44.0;35000.0;142770.0;182;1
['2007-0314-CHN'];1;"[""fl"", ""fl"", ""ls""]";3;83.0;112742.0;464369.0;182;1
['2007-0217-CHN', '2007-0313-CHN'];2;"[""eq"", ""fl"", ""ls""]";3;173.0;386329.0;539176.0;182;1
['2007-0399-GMB'];1;"[""fl""]";1;;300.0;;182;1
['2007-0311-BGD'];1;"[""fl"", ""ls""]";2;1110.0;13771380.0;141146.0;182;1
['2007-0287-TJK'];1;"[""eq"", ""fl"", ""ls""]";3;11.0;7003.0;;182;1
['2007-0311-IND'];1;"[""fl""]";1;;;;182;1
['2007-0661-TJK'];1;"[""fl""]";1;21.0;125.0;;182;1
['2007-0312-IDN'];1;"[""fl"", ""ls""]";2;88.0;3389.0;;182;1
['2007-0307-NPL'];1;"[""fl"", ""ls""]";2;214.0;640706.0;3387.0;182;1
['2007-0309-IDN'];1;"[""fl""]";1;15.0;2000.0;;182;1
['2007-0389-NER'];1;"[""fl""]";1;7.0;57274.0;;182;1
['2007-0305-BFA'];1;"[""fl""]";1;52.0;121043.0;;182;1
['2007-0306-ZAF'];1;"[""fl""]";1;;38000.0;;182;1
['2007-0428-CIV'];1;"[""fl""]";1;;2000.0;;182;1
['2007-0268-CHN', '2007-0333-CHN'];2;"[""fl"", ""ls"", ""fl"", ""ls""]";4;631.0;105034000.0;;182;1
['2007-0669-PHL'];1;"[""vo""]";1;;14036.0;;182;1
['2007-0406-YEM'];1;"[""fl""]";1;50.0;;;182;1
['2007-0438-TGO'];1;"[""fl""]";1;41.0;141331.0;;182;1
['2007-9347-PHL'];1;"[""dr""]";1;;;;182;1
['2007-0487-SLE'];1;"[""fl""]";1;;4500.0;;182;1
['2007-0101-JPN', '2007-0654-JPN', '2007-0358-JPN'];3;"[""eq"", ""ts"", ""ls"", ""eq"", ""hw""]";5;;44228.0;;182;1
['2007-0334-RUS'];1;"[""eq"", ""ts"", ""ls""]";3;2.0;7512.0;592812.0;182;1
['2007-0400-CMR'];1;"[""fl""]";1;8.0;10296.0;;182;1
['2007-0344-DZA'];1;"[""fl""]";1;12.0;;;182;1
['2007-0330-TUR'];1;"[""fl""]";1;2.0;186.0;;182;1
['2007-0322-BGR'];1;"[""fl""]";1;8.0;10.0;;182;1
['2007-0595-NGA', '2007-0419-NGA'];2;"[""fl"", ""fl""]";2;74.0;55000.0;;182;1
['2007-0323-VNM'];1;"[""fl""]";1;74.0;416130.0;183489.0;182;1
['2007-0349-CHE'];1;"[""fl""]";1;1.0;101.0;494010.0;182;1
['2007-0427-SEN'];1;"[""fl""]";1;8.0;5300.0;;182;1
['2007-0268-CHN', '2007-0414-CHN'];2;"[""fl"", ""ls"", ""fl""]";3;561.0;107434000.0;;182;1
['2007-0411-TCD'];1;"[""fl""]";1;3.0;3000.0;;182;1
['2007-0349-DEU'];1;"[""fl""]";1;1.0;;;182;1
['2007-0441-GHA'];1;"[""fl""]";1;56.0;332600.0;;182;1
['2007-0356-KEN'];1;"[""ls""]";1;20.0;6.0;;182;1
['2007-0410-KHM'];1;"[""fl""]";1;2.0;19000.0;1411.0;182;1
['2007-0348-PAK'];1;"[""fl""]";1;44.0;20.0;461713.0;182;1
['2007-0353-DZA'];1;"[""fl""]";1;1.0;102.0;;182;1
['2007-0273-ETH', '2007-0304-ETH', '2007-0363-ETH'];3;"[""fl"", ""fl"", ""vo""]";3;;247386.0;;182;1
['2007-0255-PAK', '2007-0284-PAK', '2007-0412-PAK'];3;"[""fl"", ""fl"", ""fl"", ""ls""]";4;124.0;;;182;1
['2007-0364-IND'];1;"[""fl"", ""ls""]";2;76.0;15000.0;;182;1
['2007-0408-UGA'];1;"[""fl"", ""ls""]";2;29.0;718045.0;100.0;182;1
['2007-0362-PER'];1;"[""eq"", ""ts"", ""ls""]";3;593.0;658331.0;846874.0;182;1
['2007-0360-MTQ'];1;"[""ew"", ""fl"", ""ls""]";3;1.0;6.0;423437.0;182;1
['2006-0595-USA', '2006-0718-USA', '2007-0041-USA', '2007-0689-USA', '2007-0156-USA', '2007-0173-USA', '2007-0254-USA', '2007-0359-USA'];8;"[""ew"", ""fl"", ""ew"", ""fl"", ""ew"", ""cw"", ""ew"", ""fl"", ""fl"", ""fl"", ""ew"", ""fl""]";12;;;;182;1
['2007-0380-TWN'];1;"[""ew""]";1;;1812.0;35286.0;182;1
['2007-0346-PHL', '2007-0380-PHL'];2;"[""ew"", ""fl"", ""ls"", ""ew"", ""fl""]";5;10.0;1301462.0;1388.0;182;1
['2007-0391-POL'];1;"[""ew""]";1;13.0;;;182;1
['2007-0360-BLZ'];1;"[""ew""]";1;;20000.0;20956.0;182;1
['2007-0360-DOM'];1;"[""ew"", ""fl""]";2;1.0;1600.0;56458.0;182;1
['2007-0360-DMA'];1;"[""ew"", ""fl""]";2;2.0;7530.0;28229.0;182;1
['2007-0217-CHN', '2007-0405-CHN'];2;"[""eq"", ""fl"", ""ls""]";3;20.0;213329.0;490481.0;182;1
['2007-0403-TCD'];1;"[""fl""]";1;12.0;170000.0;;182;1
['2007-0404-LBR'];1;"[""fl""]";1;1.0;17000.0;;182;1
['2007-0479-JPN'];1;"[""ew"", ""fl""]";2;4.0;982.0;1411457.0;182;1
['2007-0360-GLP'];1;"[""ew"", ""fl"", ""ls""]";3;;;423437.0;182;1
['2007-0448-CHN'];1;"[""fl""]";1;11.0;17500.0;36698.0;182;1
['2007-0339-MRT', '2007-0402-MRT'];2;"[""fl"", ""fl""]";2;3.0;54120.0;;182;1
['2007-0671-MEX'];1;"[""ew""]";1;6.0;;;182;1
['2007-0515-GIN'];1;"[""fl""]";1;;20685.0;;182;1
['2007-0175-IDN', '2007-0447-IDN'];2;"[""fl"", ""fl"", ""ls""]";3;8.0;61000.0;;182;1
['2007-0439-NIC'];1;"[""ew"", ""fl"", ""ls""]";3;177.0;188726.0;;182;1
['2007-0439-HND'];1;"[""ew"", ""fl"", ""ls""]";3;1.0;19500.0;9286.0;182;1
['2007-0439-SLV'];1;"[""ew"", ""fl""]";2;;2800.0;;182;1
['2007-0439-MEX'];1;"[""ew"", ""fl""]";2;;30000.0;;182;1
['2007-0435-MEX'];1;"[""fl""]";1;;55000.0;;182;1
['2007-0439-GTM'];1;"[""ew"", ""fl"", ""ls""]";3;;3905.0;;182;1
['2007-0446-THA'];1;"[""fl""]";1;10.0;17000.0;;182;1
['2007-0421-ROU'];1;"[""fl""]";1;7.0;1400.0;;182;1
['2007-0433-COL'];1;"[""eq""]";1;;175.0;;182;1
['2007-0440-IDN'];1;"[""eq"", ""ts""]";2;25.0;459567.0;705728.0;182;1
['2007-0442-RWA'];1;"[""fl"", ""ls""]";2;20.0;4000.0;;182;1
['2007-0461-HND'];1;"[""eq""]";1;;1883.0;;182;1
['2007-0598-KOR', '2007-0470-KOR'];2;"[""fl"", ""ew"", ""fl""]";3;23.0;1602.0;;182;1
['2007-0469-IND'];1;"[""fl""]";1;94.0;20000.0;;182;1
['2007-0457-JPN'];1;"[""ew"", ""fl""]";2;4.0;;;182;1
['2007-0457-PRK'];1;"[""ew"", ""fl""]";2;;1649.0;;182;1
['2007-0458-SVN'];1;"[""ew"", ""ls"", ""fl""]";3;6.0;1050.0;412145.0;182;1
['2007-0668-PHL'];1;"[""ew"", ""fl""]";2;1.0;64000.0;;182;1
['2007-0468-GTM'];1;"[""fl"", ""ls""]";2;11.0;656.0;;182;1
['2007-0465-BRA'];1;"[""fl""]";1;4.0;4000.0;;182;1
['2007-0360-MEX', '2007-0464-MEX'];2;"[""ew"", ""fl"", ""ew"", ""fl"", ""ls""]";5;14.0;173000.0;;182;1
['2007-0463-VNM'];1;"[""ew"", ""fl""]";2;96.0;685430.0;269588.0;182;1
['2007-0463-PHL'];1;"[""ew"", ""fl"", ""ls""]";3;8.0;2000.0;;182;1
['2007-0473-YEM'];1;"[""vo""]";1;6.0;15.0;;182;1
['2007-0541-NGA'];1;"[""fl""]";1;17.0;;;182;1
['2007-9499-MWI'];1;"[""dr""]";1;;520000.0;;182;1
['2007-9548-USA'];1;"[""dr""]";1;;;423437.0;182;1
['2007-0166-CHN', '2007-0387-CHN', '2007-0380-CHN', '2007-0457-CHN', '2007-0552-CHN'];5;"[""fl"", ""ew"", ""ew"", ""fl"", ""ew"", ""fl"", ""ls"", ""ew"", ""fl""]";9;;;;182;1
['2007-0552-TWN'];1;"[""ew"", ""fl"", ""ls""]";3;18.0;1067.0;49401.0;182;1
['2007-0498-CUB'];1;"[""fl""]";1;;18000.0;;182;1
['2007-0503-SLV'];1;"[""fl""]";1;2.0;500.0;;182;1
['2007-0466-CRI', '2007-0503-CRI'];2;"[""fl"", ""fl"", ""ls""]";3;;24500.0;;182;1
['2007-0503-PAN'];1;"[""fl""]";1;2.0;129.0;;182;1
['2007-0503-HND'];1;"[""fl""]";1;5.0;15000.0;;182;1
['2007-0503-GTM'];1;"[""fl""]";1;;1440.0;;182;1
['2007-0551-ESP'];1;"[""fl""]";1;3.0;3600.0;;182;1
['2007-0501-TUN'];1;"[""fl""]";1;16.0;5000.0;;182;1
['2007-0503-NIC'];1;"[""fl"", ""ls""]";2;10.0;24000.0;;182;1
['2007-0539-BDI'];1;"[""fl"", ""fl""]";2;1.0;2701.0;;182;1
['2007-0531-VNM'];1;"[""fl""]";1;3.0;280000.0;;182;1
['2007-0529-COL'];1;"[""fl""]";1;35.0;1162135.0;;182;1
['2007-0530-THA'];1;"[""fl""]";1;2.0;100000.0;2117.0;182;1
['2007-0527-COD'];1;"[""fl"", ""ls""]";2;32.0;1600.0;;182;1
['2007-0590-COG'];1;"[""fl"", ""ls""]";2;;25000.0;;182;1
['2007-0524-IND'];1;"[""fl""]";1;29.0;50000.0;;182;1
['2007-0525-PHL'];1;"[""fl"", ""ls""]";2;20.0;;;182;1
['2007-0523-JAM'];1;"[""ew""]";1;1.0;;;182;1
['2007-0167-HTI', '2007-0281-HTI', '2007-0360-HTI', '2007-0523-HTI'];4;"[""fl"", ""ls"", ""fl"", ""ew"", ""fl"", ""ew"", ""fl""]";7;105.0;126729.0;;182;1
['2007-0523-BHS'];1;"[""ew"", ""fl""]";2;1.0;7000.0;;182;1
['2007-0523-DOM'];1;"[""ew"", ""fl"", ""ls""]";3;129.0;79728.0;109670.0;182;1
['2007-0522-VNM'];1;"[""fl""]";1;83.0;94042.0;423437.0;182;1
['2007-0559-SOM'];1;"[""fl""]";1;21.0;2012.0;;182;1
['2007-0560-PHL'];1;"[""ew""]";1;8.0;33884.0;4193.0;182;1
['2007-0543-HND'];1;"[""fl""]";1;1.0;500.0;;182;1
['2007-0537-MEX'];1;"[""ls"", ""ts""]";2;16.0;;;182;1
